place_id,review_id_hash,rating,published_at_date,english_review,sentiment,label
ChIJQ8Pov3Bbei4RSLIKq637GWU,537ad626db1c9dde90263c2333529bf1,5,2022-05-12,"I like. The grilled fish is really cooked, the taste of the fish is natural, not too many spices.",1,1.0
ChIJ2XDrs2fyaS4Rayt7SYelRck,b4659bde6d7012cd33ddd03b9ad73db5,5,2023-05-13,Lumayan untuk tempatnya   nyaman,1,1.0
ChIJ7_A1M6ghai4RVBqNsSGpSNI,20e4039a1e6a0b0fd17bc81cf1beccfb,5,2023-05-10,Comfortable,1,0.0
ChIJ8ztSf4ZXei4REZ_88cky2k8,e4e853a9106a84fc1c20b11851e7636a,5,2021-05-12,Good place,1,0.0
ChIJp4sGl_lZQi4RMJjaF7om7OM,c4b53da81f1a535a05f8ef5ea8d6ce2e,5,2021-05-10,A place for young people to hang out,1,0.0
ChIJte7eTFcfaC4RUjWX6j-3mH0,34e5a7198c730eb11d08d0b3118bc010,5,2023-09-15,"You can eat and rest, there are mosque facilities and very spacious parking... Regarding the great taste, the black balado chili sauce is refreshing...",1,0.0
ChIJ7SHfCmb0aS4R1oj6gcwlJ_Q,bfc81bc50206d4413b668cdbdbdb3e52,4,2024-04-29,"Food taste good, price still affordable, clean place. It just took some time to serve the food.",1,1.0
ChIJlaSEJWL1aS4RXpxUF7wAE0w,1d73b58b95def6c03f3333960cc500b3,4,2020-05-10,Cool and comfortable,1,0.0
ChIJfSJbiEP51y0R3TKLSMVGG3k,2e2bb1958e5b99ee1a3fa97ab7e73ce1,5,2021-05-12,"Located in the golden triangle area, it is a strategic location where many eggs will hatch in the future. Amen.",1,0.0
ChIJYSdfIfepei4RD1N9fLq5kw4,6f24a5446f59b4f90be765a116eb6011,5,2023-06-14,"One of my favorite coffee places, the drinks are ok, cool for a relaxed chat. Its also nice to hang out alone",1,1.0
ChIJ0Uq6dwBXei4RGPe_JkWP-fA,73eea9eab65d41cf2b650286700c41e0,5,2024-05-05,"The iced tea is really delicious, the sweet taste is just right",1,0.0
ChIJLZQuw37laS4Rih169QiNpJQ,adbd81485706fb521d024ab12362542c,5,2023-05-14,"It tastes delicious, the spices are really genuine. Different from other instant angkringan wedang, here it is actually made in front of us",1,0.0
ChIJhXt0dIj71y0R0gUEotRACcI,913273007a0bbdc3ca8b697966a28dd4,5,2024-04-12,Good,1,0.0
ChIJPb5ESl70aS4RbQSnS8RXRe4,c34da3d3a0161f73c03de3c5db7246a8,5,2024-04-13,"Came here when breaking the fast and it was raining, the road leads here from harmony muacett polll... It paid off with the menu served because there was already a team that came first... The space is narrow in each booth but its more impressive for those sitting cross-legged... The food menu is really delicious, the meat is tender, the chicken is also delicious... The sambosa is full,,, order the strawberry juice, its delicious and thick... Recommended!!!",1,0.0
ChIJf5hGvEU1eC4RzLt42wqKV7Y,83f48fbe09950cf655b2846b5d3c56ea,5,2023-05-14,Nice place for photoshot,1,0.0
ChIJq28vijnlaS4RRddVoUQBy0g,862393ba6a6e8c89330cfefdbc1684e5,5,2023-08-10,kiw,1,0.0
ChIJE4kd5zn3ei4RFE_39naHvXA,fed8a65a3a19b4e131275541504e47aa,5,2023-10-12,"Anyway, this place is the best of the best for hanging out, the wifi is really fast! Affordable food and drinks dont cost you money",1,0.0
ChIJgQm9LpRXei4RUP_Q46L-2dQ,68939d7a3c3396fc1b53c908ca11a063,5,2020-05-14,clean n quiet place,1,0.0
ChIJX_2ZRI30aS4RhF_x0PNFiK8,7ed96213bfd1d39e48e323a645112b37,5,2020-05-13,Absolutely delicious,1,0.0
ChIJL8wakSZXeC4RS9sYkfZ8fjI,5db9b75fb5a560da295793907274fa14,5,2022-05-14,Kopine Mak Nyoss mantab...,1,0.0
ChIJSfYWcdvzaS4Rpkg8A5d2lrE,0d4a9f91524e17da259dcfb8cb144a3e,5,2023-05-13,Benchmark if you want to enter the alley,1,1.0
ChIJrS59OXzLei4RiheVa6gzTRM,1e217999d4ad929e30ea481e09677748,4,2023-05-14,"There are many menus on offer, there are less sugar & less ice options, the place is comfortable and clean, the service is friendly.",1,0.0
ChIJiYdIGXZXei4R3vb06XGykWU,f931d6a0ef4a2af86adcf6a5864e86b8,5,2022-05-14,Crowded Cheap,1,1.0
ChIJ6fPcvPW3aS4RcPJCV2P9Pwk,2d3d321271e0505b8ff7a6ee0f30e68b,5,2021-05-11,nice clean spacious place and there is a coffee shop...,1,0.0
ChIJs3keJnPyaS4RvX6kPDcWQ9I,d9d0f4b2e3a1a1f82fe1a9866a95f7b4,4,2024-02-13,The F&B is delicious joss..,1,0.0
ChIJm7f47PKBdy4RuOCmt2NmBBQ,8cf682b998279d0a0d858109a0a011ec,5,2024-03-12,"The grilled fish is delicious, the food tastes delicious and suits the taste buds",1,0.0
ChIJCVvW3vNRei4RilCncpOxJfk,4a23efa54ff56a3e029e20ec0663ab43,5,2022-05-12,Comfortable place,1,0.0
ChIJuwufHJ5Yei4RyP-4K0rUj1U,b9004c99a4efbdccb43fc75421836833,4,2024-01-12,"The place is comfortable, the food and drinks are delicious, the service is friendly, the sound system is clear for live music, the parking area is spacious, suitable for gatherings with family or colleagues.",1,0.0
ChIJKVk3zrX71y0RKkRZQM73EEs,18ca64d74402e43c909610754f8a5ef6,5,2023-12-12,"The atmosphere of the cafe is nice, cool and comfortable so you feel at home for a long time there... The coffee + chicken wings are also delicious    Recommended!!!",1,0.0
ChIJx3h1Cf30aS4RR9seXHckR7w,07cf60d811d52ec223be90e19244b33d,5,2024-04-26,Dining with family in a spacious and comfortable place...,1,0.0
ChIJMXIN1cf1aS4RhtmJNc_uhFA,df99b47e4f228765fb64b430a7ced5bc,5,2024-03-10,"This restaurant serves various drinks and steamed bread, but you cant eat on the spot, you can order via the online motorcycle taxi application.",1,1.0
ChIJse0M7zoldy4R5EFqFtmQvN4,314292627d18f771c704bf26e5c67097,5,2023-05-14,"Very comfortable for looking for inspiration, hanging out with friends, discussing work or just relaxing, you can do karaoke too",1,0.0
ChIJ50ocwYj1aS4Ryf-E6YoYL8w,97474f671456d895c4a62458232cfd12,5,2024-04-26,The butterscotch sea salt latte is really delicious.,1,0.0
ChIJbes8okb91y0RedwQjpe63o4,8d59abb7fe66d27f141727f850f8810a,5,2022-05-14,"the owner is friendly, often gives the driver food, good luck with the restaurant",1,1.0
ChIJp_C8QqPEaC4R7x4fbdeJkXE,5cd6b6d17a9da465e2b570867ddc332a,4,2023-05-15,A delicious place to eat in Surabi where you can also hang out. There are also many choices of flavors and drinks and there is abang abang fried rice too. Parking is quite spacious.,1,0.0
ChIJnXDI7yvwaS4R82g_FesnAvs,4ef9fd4a66f148c813b80e12d6ac0d03,5,2024-05-09,"Comfortable place... there are AC and non AC rooms. Tastes good, staff is friendly... Kid-friendliness: Can bring children",1,0.0
