place_id,review_id_hash,rating,published_at_date,english_review,sentiment,label
ChIJw2WHEcpZei4RYsoRGL2JszU,0836cefe32d0198855e4659d716c70a0,1,2023-05-12,Its really expensive here to feel like going on Umrah,0,1.0
ChIJc0eofSwVby4RjFO-KnMwcz8,adef10cfba13e7791e394cf4671331d9,1,2024-04-11,"waited too long, ordered to break the fast until the evening call to prayer arrived",0,1.0
ChIJ7-RZuG34eS4R6kG7vqzeGq8,b1f5cfca6ab6e5eb4a594c3cb4a87401,3,2024-04-14,Pocket friendly. Sambal e is a little less spicy min,0,1.0
ChIJj7CFCFL1aS4RK66JSaSkWuI,4433a797450efcdc8d4f30897554c7b3,1,2024-04-29,the food is just ordinary... the food takes a really long time... even though its just spaghetti... 1 hour wait...,0,1.0
ChIJK-zG85D71y0RsLzGKfXhqXs,93a073040ae290ae1aa3fa3ba70a5b7c,3,2024-04-14,"Food (carbonara, chop cheese) & beverage (madagascar vanilla) : Very good, highly recommended. Service : no comment. Atmosphere : Very poor. Smoking room odor spreads into non-smoking area (and Igor bakery too). This issue isnt apparent when smoking room is empty, however. The rather hot AC also gets mentioned here, especially when some of it contributes to spreading the aforementioned smoking room odor. Chances of me returning : Unlikely, if smoking room issue isnt addressed. That, or if I just so happened to visit when smoking rooms empty.",0,1.0
ChIJ-2pon5_3aS4RqoSFswt2kcQ,59eb713e277879c331fa5edf31c02ab2,3,2024-05-07,Wait an hour for free sweet iced tea,0,1.0
ChIJ2wpfa8f61y0Rk458vZg5qIM,5432a69e8f44bfddf5de5599fed74bd1,2,2021-05-14,"From now on, the sound and the location have not been improved, the songs are not updated, please make it a little more comfortable, the LC is good, its just a shame that the sound and music facilities are inadequate",0,1.0
ChIJ07cHoVKzey4Rmq9OpZg54xk,217983daa1882576a9f30717512d2a84,1,2024-01-12,"Next time when the restaurant closes the application, turn it off so dtiver wont be as difficult as this, boss",0,1.0
ChIJ26dHUXpvei4ReHVcwId8fCE,d074a39b4532077c780bf6112cae6b1a,1,2023-05-14,"Sorry, not recommended. There arent many menu choices, for heavy food there are only fried rice, spaghetti and rice bowls. It took a really long time to cook, almost an hour before it was ready in a restaurant that wasnt busy. The nasgor is cold, not hot at all. The tea is also not delicious. Only the plating is good, but the taste is very so bad.",0,1.0
ChIJkZ-y9eVDei4RXpjk2iaWyTc,d58e48d6ee65e6464ae8e70fe5096a0d,1,2024-04-11,"After bukber there the food looks like it uses old ingredients, leftovers and the vegetables are stale. Please fix it",0,1.0
ChIJvUtRco88aS4RDKJMBxXG_Qg,1dc5a02307419fe01aaefa8ec8a39990,2,2022-05-11,"Is the nyan stall still open now? Please provide information, brothers",0,0.0
ChIJU9m7H9r5aS4RI1_knx1ol_Y,2bc1087cc2a23097c0d26beaf2c4a68a,1,2024-04-14,"The service in serving it took a very long time, ordered long ago and made a reservation but the food had not been served yet, even though I came for iftar but until after 7 oclock the food was still not complete, please improve the service again.",0,1.0
ChIJF0acD0371y0RbJNVjb9YzXM,986915b21d09328ef55a42fe4b5784ac,1,2023-10-12,"The restaurant isnt ready yet, doesnt it?",0,1.0
ChIJOWxRV1EVei4R0t_l-zKnk8g,336252d3f812fa134d8e1533948e15fe,3,2023-09-14,Very different from what was posted on IG Parking: The parking guy is friendly,0,1.0
ChIJXVEm1w9Xei4Rc1UwtqWFuZY,f1a07cd6ccdc5175381b0f01dbe13ad4,1,2024-03-12,"It really makes me feel bad on Google Maps it says its open but when I get to the location its closed where Im still BMing, its so far from Godean its zonked out, hahaha. Please, if you provide accurate information, dont be careless like this",0,1.0
ChIJb1myhun1aS4R5NWOeSm4HEE,7443cf3281af0db65e6084dbdeda344b,1,2023-05-10,"Those who bought it offline have been waiting for it, its been cooked a lot, the taste is less flavourful, its so bland and the toppings are uneven... hadeh",0,1.0
ChIJQRLIy6e2aS4RuAeL2L5KolY,92ac956bbc2bf3d8ef7468cb3d016275,1,2023-12-11,"A plate of fried potatoes 50 thousand, 2 pieces of fried banana 28 thousand...",0,1.0
ChIJmwwC1JOzey4RW11fnEFWFo4,a04e5c33dcef5cdd623ae9e2bdcab234,1,2024-04-12,My old service from 6 oclock smells coming at 7 oclock. Very boring,0,1.0
ChIJ2Zfqa1_1aS4RcjUw4uq5AJQ,8c3e85f9d07068969461ea2a9aa0d474,1,2024-04-10,"The queue took a really long time, at first it took 10 minutes but then it ended up taking 30 minutes ++ if I couldnt afford the service at the place and online service. please close the online service. Those of us who were there had to wait a long time until we got tired, and finally got emotional. or another suggestion, add 1 more staff so that customers dont have to wait so long like this.",0,1.0
ChIJgYyzmjbLei4ReGAISJ-pxKk,ba4b52fdddfef343691f9dde91ca78c6,1,2024-05-08,"Honestly, it used to be my favorite nongki, Ive been to this cafe several times, its okay, there were a few problems, thats understandable for us, but... yesterday afternoon I came again with the intention of eating and chatting, to be precise, on the 7th At 4.30, I came three to be precise, usually when we have finished eating, we still feel comfortable hanging out and sitting, thats normal, and I didnt expect one of the employees to come with a broom and a rake... and he casually swept right in front of our table, and didnt go to the other side. another table, just in front of our table, even though as far as I know theres no rubbish, even if there is, you can wait until the customer comes home, thats the etiquette, because some people consider sweeping when there are guests, thats just gently driving away the kuta, hello, please help. owner/admin whoever pays more attention to customer comfort, maybe that was the last one we came to, next time I dont think so",0,1.0
