place_id,place_name,review_id_hash,rating,review_text,published_at,published_at_date,response_from_owner_text,response_from_owner_ago,response_from_owner_date,review_likes_count,total_number_of_reviews_by_reviewer,total_number_of_photos_by_reviewer,is_local_guide,review_translated_text,response_from_owner_translated_text
ChIJRxONwS5Yei4RcwWqzjnGrzQ,Legend Coffee,bbb36b53274e8b32b4c2713756610626,5,,5 hours ago,2024-05-14 12:25:14.143167,,,,0,21,48,True,,
ChIJRxONwS5Yei4RcwWqzjnGrzQ,Legend Coffee,747b55df1df851200e0dea0d58476f2c,5,,16 hours ago,2024-05-14 01:25:14.144165,,,,0,13,1,False,,
ChIJRxONwS5Yei4RcwWqzjnGrzQ,Legend Coffee,9256ace42a93dcd97f25ac59118cf9be,5,,2 days ago,2024-05-12 17:25:14.146164,,,,0,9,3,True,,
ChIJRxONwS5Yei4RcwWqzjnGrzQ,Legend Coffee,2bbd44ad17d6149e159a21818ca9c339,5,,3 days ago,2024-05-11 17:25:14.147165,,,,0,90,155,True,,
ChIJRxONwS5Yei4RcwWqzjnGrzQ,Legend Coffee,132a5de7733c9266c0e3217930919c12,5,"Suasana dan makanannya menyenangkan, top",3 days ago,2024-05-11 17:25:14.148165,,,,0,12,33,False,"The atmosphere and food are fun, top",
ChIJRxONwS5Yei4RcwWqzjnGrzQ,Legend Coffee,3e6b65bf6eaf64a885add797f7d0331d,5,Enak,3 days ago,2024-05-11 17:25:14.150165,,,,0,232,76,True,Nice,
ChIJRxONwS5Yei4RcwWqzjnGrzQ,Legend Coffee,606f1af865731784f686de10a913fd6d,5,"Sudah beberapa kali saya ketempat ini kalau ke jogja, kopinya enak, layanan cepat dan suasana sangat bagus, walau awal pertama kesana kurang mengasikkan.",4 days ago,2024-05-10 17:25:14.152165,,,,0,134,152,True,"Ive been to this place several times when Ive been to Jogja, the coffee is delicious, the service is fast and the atmosphere is very good, even though the first time I went there wasnt that exciting.",
ChIJRxONwS5Yei4RcwWqzjnGrzQ,Legend Coffee,a7d072f137c0402b33dc8e8799c20251,5,,4 days ago,2024-05-10 17:25:14.153167,,,,0,2,3,False,,
ChIJRxONwS5Yei4RcwWqzjnGrzQ,Legend Coffee,ee60e03fffdc2092daa9d2e2f07c3e68,3,"Pertama kali ke Legend, karena ada undangan dari bank Mandiri. Makanan enak, minuman oke. Sup Iga Nachos Garlic bread B aja Lychee tea Degan yang menjadi pertanyaan, kenapa harus kasih jaminan Kartu ATM atau deposit uang 100K sebelum duduk bagi customer yang bukan kategori Corporate? Misalnya takut customer lari, sebaiknya pakai sistem bayar dulu baru duduk. Ada keuntungan untuk legend sendiri, dan customer saya rasa akan lebih nyaman. Spot waitress juga baiknya diperbanyak, sehingga Customer tidak harus jalan ke depan untuk order. Terimakasih.",5 days ago,2024-05-09 17:25:14.154165,,,,1,23,179,True,"First time going to Legend, because there was an invitation from Bank Mandiri. Good food, okay drinks. Rib Soup Nachos Just garlic bread B Lychee tea Degan The question is, why do you have to provide an ATM card guarantee or a deposit of 100K before sitting down for customers who are not in the Corporate category? For example, if you are afraid of customers running away, you should use a pay first then sit down system. There are benefits for the legend itself, and I think customers will be more comfortable. There should also be more waitress spots, so that customers dont have to walk to the front to order. Thank You.",
ChIJRxONwS5Yei4RcwWqzjnGrzQ,Legend Coffee,c3433cf082333f74da3075be7784716d,4,"Sore2 datang ke sini. Pesan cafe latte arang dan cafe latte green tea. Unik juga rasanya.... Untuk harga ya mirip dg cafe yg lain. Sore kondisi masih blm terlalu rame, bnyk pilihan kursi dan meja. Tinggal pilih aja. Kebanyakan di luar jd cocok bagi para smoker dan vaper. Tersedia macam2 snack dan jg makan besar.",a week ago,2024-05-07 17:25:14.156164,,,,0,203,402,True,"Come here in the afternoon. Order the charcoal cafe latte and green tea cafe latte. It feels unique too.... For the price, its similar to other cafes. In the afternoon it was still not too busy, lots of choices of chairs and tables. Just choose. Most of it is outside so it is suitable for smokers and vapers. There are various kinds of snacks and large meals available.",
ChIJRxONwS5Yei4RcwWqzjnGrzQ,Legend Coffee,838fd344313dab9159d6431310a5daae,5,,a week ago,2024-05-07 17:25:14.632968,,,,0,11,293,False,,
ChIJRxONwS5Yei4RcwWqzjnGrzQ,Legend Coffee,ca0183a945af719ff91d396ddbccdfef,5,,a week ago,2024-05-07 17:25:14.634968,,,,0,49,59,True,,
ChIJRxONwS5Yei4RcwWqzjnGrzQ,Legend Coffee,c5bb484e16aa230d0bd6f61cd785d03c,5,,a week ago,2024-05-07 17:25:14.635968,,,,0,50,51,True,,
ChIJRxONwS5Yei4RcwWqzjnGrzQ,Legend Coffee,400bd376dfade2610c96032bda8cbeb7,5,,a week ago,2024-05-07 17:25:14.637970,,,,0,3,6,True,,
ChIJRxONwS5Yei4RcwWqzjnGrzQ,Legend Coffee,245bd352a7b984f5cb722f3500f96f70,5,Tempatnya unik otentik dan luas.. ada live music nya.. untuk makanan harganya terjangkau dan porsinya besar cocok untuk kumpul bersama teman2 atau keluarga,a week ago,2024-05-07 17:25:14.638969,,,,0,150,1522,True,"The place is unique, authentic and spacious.. there is live music.. the food is affordable and the portions are large, suitable for gatherings with friends or family",
ChIJRxONwS5Yei4RcwWqzjnGrzQ,Legend Coffee,1a69a2eb57c1ef6fea589e81a0faf9f6,5,The place is spacious and comfortable. The food is delicious at standard prices. Suitable for hanging out with your bestie. There is a meeting room too. Dont forget to stop by,a week ago,2024-05-07 17:25:14.639970,,,,0,44,207,True,,
ChIJRxONwS5Yei4RcwWqzjnGrzQ,Legend Coffee,2013f98f47a17e962398343f3d24072e,5,,a week ago,2024-05-07 17:25:14.641970,,,,0,28,5,True,,
ChIJRxONwS5Yei4RcwWqzjnGrzQ,Legend Coffee,5b76dc30c456cf727cb1a8f3f554053f,4,Lumayan,a week ago,2024-05-07 17:25:14.642969,,,,0,21,,False,Reasonable,
ChIJRxONwS5Yei4RcwWqzjnGrzQ,Legend Coffee,ba76f96fbe9448e2b7e90b99cb84cc26,5,"Worth it, suasananya nyaman dan makanannya enak, pegawainya juga ramah, ada live musicnya juga.. Banyak tempat duduknya In frame Chicken Katsu, Spaghetti Carbonara, French Fries, Lychee Squash, Hot Hazelnut Latte Vegetarian options: Ada salad sayur bagi vegetarian Parking: Dekat dengan pintu masuk",a week ago,2024-05-07 17:25:14.644968,,,,0,5,13,True,"Worth it, the atmosphere is comfortable and the food is delicious, the staff are friendly, there is live music too... Lots of places to sit In frame Chicken Katsu, Spaghetti Carbonara, French Fries, Lychee Squash, Hot Hazelnut Latte Vegetarian options: There is a vegetable salad for vegetarians Parking: Close to the entrance",
ChIJRxONwS5Yei4RcwWqzjnGrzQ,Legend Coffee,f24afe9866a0329ad81ffcd11cd85fc7,5,Terdapat musholla untuk ibadah,a week ago,2024-05-07 17:25:14.645968,,,,0,80,57,True,There is a prayer room for worship,
ChIJRxONwS5Yei4RcwWqzjnGrzQ,Legend Coffee,0064893b44d55a74ec51bbed74e8aca5,5,"Makanan minuman enak, tempatnya luas enak buat nugas atau kumpul2 sm temen bahkan sm keluarga",a week ago,2024-05-07 17:25:15.148696,,,,0,18,42,True,"The food and drinks are delicious, the place is spacious and good for doing work or gathering with friends or even family",
ChIJRxONwS5Yei4RcwWqzjnGrzQ,Legend Coffee,984e708b7fd4abd75e01e2d0efe49920,5,,a week ago,2024-05-07 17:25:15.150698,,,,0,63,7,True,,
ChIJRxONwS5Yei4RcwWqzjnGrzQ,Legend Coffee,36002cf76b60d04d2dae91cffdf7434b,5,"Makanan indonya enak enak banget sih parah, kopinya aja ya kureng",2 weeks ago,2024-04-30 17:25:15.151697,,,,0,34,27,True,"The Indonesian food is really delicious, its really bad, even the coffee is bad",
ChIJRxONwS5Yei4RcwWqzjnGrzQ,Legend Coffee,4a7074d62be785a6dd7fad5694515a65,5,"Bagus, ada live musik, cuma pegawainya kurang satset minta air putih lamaa banget datangnya",2 weeks ago,2024-04-30 17:25:15.153697,,,,1,5,18,True,"Good, there was live music, but the staff didnt have enough time to ask for water, it took a long time to come",
