place_id,place_name,review_id_hash,rating,review_text,published_at,published_at_date,response_from_owner_text,response_from_owner_ago,response_from_owner_date,review_likes_count,total_number_of_reviews_by_reviewer,total_number_of_photos_by_reviewer,is_local_guide,review_translated_text,response_from_owner_translated_text
ChIJ1RHScxCHcC4RkenT90hESok,Pondok Kopi Umbul Sidomukti,1cc4a4bc2ecb03850ca9e41acfb63a4a,5,"Salah satu tempat wisata ataupun kuliner di Semarang. Jalan kesini cukup membuat deg an yaa karena tanjakannya sangat tajam dan jalannya cukup sempit, tapi gak bakal menyesal kalau udh sampai ditempatnya. Tempatnyaa adem dan pemandangannya cakep. Disini juga menyediakan berbagai macam makanan dan minuman, tidak hanya itu saja tapi juga terdapat wifi serta colokan listrik untuk ngecas. Teradapat ruangan indoor dan outdoor. Toiletnya jugaa bersih. Pelayanannya ramah. Setelah pesan menu harus langsung bayar ditempat. Tempatnya luas jadi gak bakal kehabisan tempat kecuali datang pas weekend pasti ramai banget. Tempat parkirnya jugaa ada dibawah dan diatas. Kalau kesini wajib mesen singkong gorengnya, karena lembut bgt. Minum apa aja disini enak apalagi pesan yang panas, jadi pas sama suasananya. Harga cukup mahal tapi okelah dengan pemandagan dan rasanya. Wajib kesini kalau lagi main ke daerah semarang.",4 hours ago,2024-05-14 11:34:47.828901,,,,0,100,594,True,"One of the tourist and culinary attractions in Semarang. The road here is quite nerve-wracking because the incline is very sharp and the road is quite narrow, but you wont regret it once you get there. The place is cool and the view is beautiful. It also provides various kinds of food and drinks, not only that, but there is also wifi and electric sockets for charging. There are indoor and outdoor rooms. The toilet is also clean. The service is friendly. After ordering the menu you have to pay immediately on the spot. The place is spacious so you wont run out of space unless you come on the weekend and it will be very busy. There are also parking spaces below and above. If you come here, you must order the fried cassava, because its really soft. Anything you drink here is delicious, especially if you order something hot, so it fits the atmosphere. The price is quite expensive but okay with the view and taste. You must come here if you are playing in the Semarang area.",
ChIJ1RHScxCHcC4RkenT90hESok,Pondok Kopi Umbul Sidomukti,d33c0dc72d7f5767e4e216088900d1fa,5,,8 hours ago,2024-05-14 07:34:47.829904,,,,0,3,200,False,,
ChIJ1RHScxCHcC4RkenT90hESok,Pondok Kopi Umbul Sidomukti,78e82a1617dd1da29c305c2eb790a91c,5,"The atmosphere is definitely cool, instagrammable, the view is the best, the service is friendly, the food waiting list is still reasonable because its always busy, the food is all delicious, Ive been back here, I dont know how many times, definitely many times because its worth it, because its sitting down Outdoors, I always want to charge my cellphone/something else can be near the cashier, I dont know if its possible indoors",a day ago,2024-05-13 15:34:47.830903,,,,0,107,155,True,,
ChIJ1RHScxCHcC4RkenT90hESok,Pondok Kopi Umbul Sidomukti,e5b8895e1ddcc72e22beba6b837bac90,5,"Pemandangan bagus,apalagi sore menjelang malam",a day ago,2024-05-13 15:34:47.832901,,,,0,86,53,True,"Nice view, especially in the late afternoon",
ChIJ1RHScxCHcC4RkenT90hESok,Pondok Kopi Umbul Sidomukti,072c1fa5759e70439384bc2cef24021a,5,Klo ponkop mah gk ush diragukan lagi,a day ago,2024-05-13 15:34:47.833901,,,,0,144,14,True,"If its ponkop, theres no need to doubt it",
ChIJ1RHScxCHcC4RkenT90hESok,Pondok Kopi Umbul Sidomukti,f925d912d31269f8211e1a3708731b06,5,"Bagus, enak buat ngopi bareng keluarga atau teman",2 days ago,2024-05-12 15:34:47.835901,,,,0,187,164,True,"Good, good for drinking coffee with family or friends",
ChIJ1RHScxCHcC4RkenT90hESok,Pondok Kopi Umbul Sidomukti,ee73d1f956217aced1e08a42109685b7,5,"Glamping safari so far ao good, cuma pas tambah paket bbq bumbu kurang lengkap gk ada bawang putih halusnya, selada airnya jg gk ada. View indah tp sayang jaringan wifinya jelek",2 days ago,2024-05-12 15:34:47.837901,,,,0,5,1,False,"Glamping safari so far is good, only when you add the bbq seasoning package its incomplete, theres no fine garlic, theres also no watercress. Beautiful view but unfortunately the wifi network is bad",
ChIJ1RHScxCHcC4RkenT90hESok,Pondok Kopi Umbul Sidomukti,a512b2e70303603d1cbb12123d7331b3,5,,3 days ago,2024-05-11 15:34:47.839411,,,,0,15,38,True,,
ChIJ1RHScxCHcC4RkenT90hESok,Pondok Kopi Umbul Sidomukti,88757a64cbe43d4487301ec8e95c827c,5,Enak enak cuma mahal,3 days ago,2024-05-11 15:34:47.840413,,,,0,201,320,True,Its delicious but expensive,
ChIJ1RHScxCHcC4RkenT90hESok,Pondok Kopi Umbul Sidomukti,1dbd4eafac7526391ef213b495943624,5,,3 days ago,2024-05-11 15:34:47.842411,,,,0,1,,False,,
ChIJ1RHScxCHcC4RkenT90hESok,Pondok Kopi Umbul Sidomukti,e7c0c8f60250db07a39e5afbd95028df,5,,3 days ago,2024-05-11 15:34:48.314100,,,,0,6,50,True,,
ChIJ1RHScxCHcC4RkenT90hESok,Pondok Kopi Umbul Sidomukti,ae8cad457abcd13e5d7c53d816e50619,5,,3 days ago,2024-05-11 15:34:48.316099,,,,0,2,8,True,,
ChIJ1RHScxCHcC4RkenT90hESok,Pondok Kopi Umbul Sidomukti,8c4606dc6010f91a146b68164a289df2,5,"Adem dan sejuk, suasana sangat cocok untuk healing bareng keluarga",4 days ago,2024-05-10 15:34:48.317099,,,,0,5,10,False,"Cool and cool, the atmosphere is very suitable for healing with family",
ChIJ1RHScxCHcC4RkenT90hESok,Pondok Kopi Umbul Sidomukti,e6217ad6cdd09d403edc2abba2600995,5,,4 days ago,2024-05-10 15:34:48.318607,,,,0,36,11,False,,
ChIJ1RHScxCHcC4RkenT90hESok,Pondok Kopi Umbul Sidomukti,7474ec2d6874d60c985af102ef77b270,5,,4 days ago,2024-05-10 15:34:48.320612,,,,0,56,78,True,,
ChIJ1RHScxCHcC4RkenT90hESok,Pondok Kopi Umbul Sidomukti,0754b3dace610dc136a8b8719ecd391b,4,Makanannya enak dan pemandangannya indah banget cocok buat kumpul keluarga,4 days ago,2024-05-10 15:34:48.321612,,,,0,137,65,True,"The food is delicious and the views are really beautiful, perfect for family gatherings",
ChIJ1RHScxCHcC4RkenT90hESok,Pondok Kopi Umbul Sidomukti,e385154092c26dcdd39c061af9530cc1,4,Lumayan buat anak muda tongkrong,4 days ago,2024-05-10 15:34:48.323612,,,,0,113,49,False,Not bad for young people hanging out,
ChIJ1RHScxCHcC4RkenT90hESok,Pondok Kopi Umbul Sidomukti,9de0042f37aa6502b2c0eb5b6be86ec5,5,,4 days ago,2024-05-10 15:34:48.325614,,,,0,,,,,
ChIJ1RHScxCHcC4RkenT90hESok,Pondok Kopi Umbul Sidomukti,6e4ce6f4f810d22d2f664f5416eef69e,5,,4 days ago,2024-05-10 15:34:48.326612,,,,0,3,,True,,
ChIJ1RHScxCHcC4RkenT90hESok,Pondok Kopi Umbul Sidomukti,a5986add2494bb649da6f6921731c374,4,,5 days ago,2024-05-09 15:34:48.326612,,,,0,5,22,False,,
ChIJ1RHScxCHcC4RkenT90hESok,Pondok Kopi Umbul Sidomukti,f44db8e863b7840f3d81576015692093,5,Good place to hangout with friends and nature fresh air,5 days ago,2024-05-09 15:34:48.819695,,,,0,55,26,True,,
ChIJ1RHScxCHcC4RkenT90hESok,Pondok Kopi Umbul Sidomukti,4817311db04edaa97fb5adc533110e47,4,,6 days ago,2024-05-08 15:34:48.821697,,,,0,4,83,True,,
ChIJ1RHScxCHcC4RkenT90hESok,Pondok Kopi Umbul Sidomukti,fe4feac2fb8e3296b1c9a73ded9a4955,5,,a week ago,2024-05-07 15:34:48.823695,,,,0,4,1,False,,
ChIJ1RHScxCHcC4RkenT90hESok,Pondok Kopi Umbul Sidomukti,ef05e2685c36c145552e86c9798eb154,1,"Redvelvet macam apa ini, ditanyain redvelvet kok kek gini? Jawabnya emang gini kan redvelvet haduh ga banget mendingan pop ice dah rasanya, ini gada redvelvet sama sekali rasanya Makanan yg lain alot yg normal sosisnya doang sm esteh",a week ago,2024-05-07 15:34:48.824695,,,,2,45,9,False,"What kind of redvelvet is this, I was asked why is redvelvet like this? The answer was thats what redvelvet is like wow, its not really better than pop ice, it doesnt taste like redvelvet at all The other food is a lot, just normal sausages and esteh",
ChIJ1RHScxCHcC4RkenT90hESok,Pondok Kopi Umbul Sidomukti,4065181cf69f08fa87917d081c538d0a,5,,a week ago,2024-05-07 15:34:48.826695,,,,0,1,8,False,,
ChIJ1RHScxCHcC4RkenT90hESok,Pondok Kopi Umbul Sidomukti,f28a6be57081cca9d594be8cadcd1e85,4,Bagus buat bersantai,a week ago,2024-05-07 15:34:48.828198,,,,0,230,113,True,Good for relaxing,
ChIJ1RHScxCHcC4RkenT90hESok,Pondok Kopi Umbul Sidomukti,cd4266315cd7727ed065eb533e6230a9,5,Tempat sangat nyaman dan suasananya adem.. cocok untuk wisata alam dan pergi dari hirup pikuk perkotaan,a week ago,2024-05-07 15:34:48.829203,,,,0,4,2,False,The place is very comfortable and the atmosphere is cool... suitable for nature tourism and getting away from the hustle and bustle of the city,
ChIJ1RHScxCHcC4RkenT90hESok,Pondok Kopi Umbul Sidomukti,a26ca273bde4a2da2b5b28a8f28e7d88,5,Bagus sih...tiket masuk 10 RB per orang lumayan mahal kalau hanya masuk ke pondok kopi saja...makanan nya udah lumayan termasuk mahal kok..tambah biaya masuk...mahal banget akhirnya...,a week ago,2024-05-07 15:34:48.831203,,,,1,32,47,True,"Its good... the entrance ticket is 10 RB per person, its quite expensive if you just enter the coffee hut... the food is already quite expensive, including the entrance fee... its really expensive in the end...",
ChIJ1RHScxCHcC4RkenT90hESok,Pondok Kopi Umbul Sidomukti,2ef13b718fa2e75934bd1fe097a1848c,5,"rute jalan kesini lumayan menantang sih   kalo kesininya bawa motor, keadaan mesin harus oke, bensin harus full, yg motornya matic harus persiapan bawa air buat siram mtr bagian depan (rem). hati2 kalo bawa motor karna jalanannya ga semulus di jalan raya   tp kalo udah sampe sini jadi terbayarkan sama view untuk harga makanan ya menurutku yg kaum mendang mending ini emang cukup mahal. kesini juga harus persiapan uang juga ya ges yaa pas aku sama temen2 kesini sih langsung hujan (apes)   yg ga kuat dingin aku saranin pake jaket aga tebel ya tempat berkunjung buat keluarga seru, tp aku saranin pake mobil ya jgn truk to pondok kopi : kalo boleh saran, jual menu makanan mie kuah/godog yaa, soalnya tempatnya cocok dingin2 gini makan yg berkuah",a week ago,2024-05-07 15:34:48.832203,,,,0,15,86,True,"The route here is quite challenging   If you come here by motorbike, the engine must be in good condition, the petrol must be full, those with automatic motorbikes must be prepared to bring water to flush the front mtr (brakes). Be careful if you take a motorbike because the roads are not as smooth as on the main road   but once you get here it will pay off with the view As for the price of food, I think the mendang mending are quite expensive. You also have to prepare money here, bro When I and my friends came here it immediately started raining (unfortunately)   If you cant stand the cold, I suggest you wear a thicker jacket. A fun place to visit for families, but I recommend using a car, not a truck to Pondok Kopi: If I may suggest, sell a menu of noodle soup/godog, because the place is suitable for cold weather like eating soup",
ChIJ1RHScxCHcC4RkenT90hESok,Pondok Kopi Umbul Sidomukti,f87c6b63581ff14706d05e27161b1784,5,,a week ago,2024-05-07 15:34:48.834203,,,,0,215,374,True,,
ChIJ1RHScxCHcC4RkenT90hESok,Pondok Kopi Umbul Sidomukti,efa55b113d12f4a643e6e21080025ca9,4,Enak buat nongki2...Hawanya sejuk dan makananya bisa dirasakan.,a week ago,2024-05-07 15:34:49.394695,,,,0,117,120,True,Its delicious for nongki2...The air is cool and you can taste the food.,
ChIJ1RHScxCHcC4RkenT90hESok,Pondok Kopi Umbul Sidomukti,ca8b04612cf8ed730aa48e1181dd74b4,4,"Tempat nyaman, makanan/minuman juga enak. Cuma parkir ada jarak dengan pondoknya, pas kesana hujan terpaksa sedikit basah. Hati2 berkendara, tanjakan cukup wow..",a week ago,2024-05-07 15:34:49.395695,,,,0,134,47,True,"Comfortable place, food/drinks are also delicious. Just parking is a distance from the cottage, when it rained there it forced it to get a little wet. Be careful driving, the incline is quite wow...",
ChIJ1RHScxCHcC4RkenT90hESok,Pondok Kopi Umbul Sidomukti,31b869fc13e02e81911c91fbd866bd75,5,Ok Ok Ok Food : 5/5,2 weeks ago,2024-04-30 15:34:49.396695,,,,0,112,250,True,,
ChIJ1RHScxCHcC4RkenT90hESok,Pondok Kopi Umbul Sidomukti,9662bf6fe825e03a75db7cce52a1238a,5,,2 weeks ago,2024-04-30 15:34:49.399205,,,,0,12,1,False,,
ChIJ1RHScxCHcC4RkenT90hESok,Pondok Kopi Umbul Sidomukti,370363f1e67c97a93e94d162a098e80a,5,,2 weeks ago,2024-04-30 15:34:49.401203,,,,0,5,1,False,,
ChIJ1RHScxCHcC4RkenT90hESok,Pondok Kopi Umbul Sidomukti,9301fdd419c401abc9f04f10410f2f45,4,Masakanya kurang sedep untuk bumbu mie godhok maupun nasgor kurang mantap,2 weeks ago,2024-04-30 15:34:49.402204,,,,0,275,125,True,"The cooking is not very good, the seasoning for the godhok noodles and the nasgor are not good enough",
ChIJ1RHScxCHcC4RkenT90hESok,Pondok Kopi Umbul Sidomukti,8adfd8a6bf6179066fa3a3123b910e68,5,"Kopi enak, tempat asik, suasana pas buat liburan dan healing",2 weeks ago,2024-04-30 15:34:49.403205,,,,0,21,34,True,"Delicious coffee, cool place, perfect atmosphere for holidays and healing",
ChIJ1RHScxCHcC4RkenT90hESok,Pondok Kopi Umbul Sidomukti,d9e6a9019d4b49b42ef4357fd2cbf980,5,,2 weeks ago,2024-04-30 15:34:49.405203,,,,0,16,22,True,,
ChIJ1RHScxCHcC4RkenT90hESok,Pondok Kopi Umbul Sidomukti,feb66abfa6913944972c5b9612237a3d,5,,2 weeks ago,2024-04-30 15:34:49.406203,,,,0,,,,,
ChIJ1RHScxCHcC4RkenT90hESok,Pondok Kopi Umbul Sidomukti,43593799c8904f11ed27d2d34dbc2472,5,,2 weeks ago,2024-04-30 15:34:49.408203,,,,0,10,2,False,,
ChIJ1RHScxCHcC4RkenT90hESok,Pondok Kopi Umbul Sidomukti,f893eba5b06e38adda2d958a15221933,5,,2 weeks ago,2024-04-30 15:34:50.068526,,,,0,20,7,False,,
ChIJ1RHScxCHcC4RkenT90hESok,Pondok Kopi Umbul Sidomukti,8a5e21f6e92a623b069fb337f9ab88e0,4,"Lain kali coba dateng di pagi hari, krn view ke arah timur kemungkinan lebih indah saat matahari terbit",2 weeks ago,2024-04-30 15:34:50.069530,,,,0,66,19,False,"Next time try coming in the morning, because the view to the east may be more beautiful when the sun rises",
ChIJ1RHScxCHcC4RkenT90hESok,Pondok Kopi Umbul Sidomukti,590db8afdd2ff2f6df4a2380efb46f69,5,,2 weeks ago,2024-04-30 15:34:50.071530,,,,0,189,142,True,,
ChIJ1RHScxCHcC4RkenT90hESok,Pondok Kopi Umbul Sidomukti,21810fc2511b72bed74d12b1217ad40c,5,,2 weeks ago,2024-04-30 15:34:50.073530,,,,0,20,5,False,,
ChIJ1RHScxCHcC4RkenT90hESok,Pondok Kopi Umbul Sidomukti,1cb4eed9e992069400c3357d104f620f,5,,2 weeks ago,2024-04-30 15:34:50.074530,,,,0,1,,False,,
ChIJ1RHScxCHcC4RkenT90hESok,Pondok Kopi Umbul Sidomukti,0516ec949b4be4a0332ae7cced5784af,4,,3 weeks ago,2024-04-23 15:34:50.076530,,,,0,44,6,True,,
ChIJ1RHScxCHcC4RkenT90hESok,Pondok Kopi Umbul Sidomukti,df2edefe2630e797508ed59b2603c2d5,5,,3 weeks ago,2024-04-23 15:34:50.076530,,,,0,9,17,False,,
ChIJ1RHScxCHcC4RkenT90hESok,Pondok Kopi Umbul Sidomukti,2febaef233ef37a1117a11aabe4be07e,4,A good place to escape from reality. Fresh air except many flies Parking: You need to pay extra to secure your helmet Food : 4/5 |,3 weeks ago,2024-04-23 15:34:50.079041,,,,0,12,24,False,Food,
ChIJ1RHScxCHcC4RkenT90hESok,Pondok Kopi Umbul Sidomukti,73d8d1c347dd157ff18bea5ebab410b3,5,"Pelayanannya ramah, pesanan tepat waktu",3 weeks ago,2024-04-23 15:34:50.081041,,,,0,35,4,False,"Friendly service, orders on time",
ChIJ1RHScxCHcC4RkenT90hESok,Pondok Kopi Umbul Sidomukti,7994ba184919fbdf9cb0154f176af958,5,,3 weeks ago,2024-04-23 15:34:50.082039,,,,0,45,46,True,,
ChIJRTwJ9jKHcC4RdqxP2lJOyFs,Griya Persada Convention Hotel & Resort Bandungan,d62d0ab35f869037e455a21b75894c7e,5,,2 hours ago,2024-05-14 13:36:07.031173,,,,0,8,2,False,,
ChIJRTwJ9jKHcC4RdqxP2lJOyFs,Griya Persada Convention Hotel & Resort Bandungan,de2ae002278b395a3eb79c080242f047,5,fun and comfortable Rooms: comfortable room,6 hours ago,2024-05-14 09:36:07.033172,,,,0,1,1,False,,
ChIJRTwJ9jKHcC4RdqxP2lJOyFs,Griya Persada Convention Hotel & Resort Bandungan,47ae66b7a463606f4a0e1a3789c35d10,5,,7 hours ago,2024-05-14 08:36:07.034172,Terimakasih sudah menginap & memberikan review di hotel kami. Sampai jumpa kembali di Griya Persada Convention Hotel & Resort Bandungan,7 hours ago,2024-05-14 08:36:07.034172,0,16,94,False,,Thank you for staying & giving a review at our hotel. See you again at Griya Persada Convention Hotel & Resort Bandungan
ChIJRTwJ9jKHcC4RdqxP2lJOyFs,Griya Persada Convention Hotel & Resort Bandungan,4e99fdb28c2aae4f8da350204c686619,5,"Tempat menginap yang bagus, bersih, staff baik dan ramah, pelayanan baik dan memuaskan, recomended",19 hours ago,2024-05-13 20:36:07.036172,"Terima kasih telah meluangkan waktu untuk memberikan ulasan mengenai Griya Persada Bandungan. Ulasan tersebut menjadi semangat kami untuk semakin meningkatkan standar kualitas pelayanan kami. Kami menantikan kedatangan Anda kembali di Griya Persada Bandungan. Salam hangat, Griya Persada Convention Hotel & Resort Bandungan",a day ago,2024-05-13 15:36:07.036172,0,1,,False,"Nice place to stay, clean, good and friendly staff, good and satisfying service, recommended","Thank you for taking the time to provide a review of Griya Persada Bandungan. These reviews motivate us to further improve our service quality standards. We look forward to welcoming you back to Griya Persada Bandungan. Warm regards, Griya Persada Convention Hotel & Resort Bandungan"
