place_id,place_name,review_id_hash,rating,review_text,published_at,published_at_date,response_from_owner_text,response_from_owner_ago,response_from_owner_date,review_likes_count,total_number_of_reviews_by_reviewer,total_number_of_photos_by_reviewer,is_local_guide,review_translated_text,response_from_owner_translated_text
ChIJoxqo_i37aS4RVrg-Yq0rt4M,Intro Jazz Bistro BSD,a9c44c91e59855f5b87312c63f20410e,5,Popular business meeting place in BSD. Steak is good.,4 days ago,2024-05-10 14:15:13.998336,,,,0,27,14,False,,
ChIJoxqo_i37aS4RVrg-Yq0rt4M,Intro Jazz Bistro BSD,a64ef7a159f0c06bac148e7731861fe4,5,,6 days ago,2024-05-08 14:15:14.005842,,,,0,2,,False,,
ChIJoxqo_i37aS4RVrg-Yq0rt4M,Intro Jazz Bistro BSD,06e35e61d11b638c9bd35330eec46654,4,This is my favorite hangout. Place is cozy and Food is OK. However beef ribs was mostly fat not beef. I tried it 2 times with same quality. Basic Pizza is not bad. Over all good enough to visit again.,a week ago,2024-05-07 14:15:14.011388,,,,0,19,,False,,
ChIJoxqo_i37aS4RVrg-Yq0rt4M,Intro Jazz Bistro BSD,8b2bd0a8b15ca54232ee7017eba92615,4,,a week ago,2024-05-07 14:15:14.011388,,,,0,4,,False,,
ChIJoxqo_i37aS4RVrg-Yq0rt4M,Intro Jazz Bistro BSD,4ee37f24e9dd75ccfac52c1862876990,5,,2 weeks ago,2024-04-30 14:15:14.018461,,,,0,13,49,True,,
ChIJoxqo_i37aS4RVrg-Yq0rt4M,Intro Jazz Bistro BSD,66ecbf338485240e8516d46d306b1dd6,5,,2 weeks ago,2024-04-30 14:15:14.018461,,,,0,9,,False,,
ChIJoxqo_i37aS4RVrg-Yq0rt4M,Intro Jazz Bistro BSD,51c9d031d924f01ce1a49c069012abc9,4,"Good place to hangout, with good food and good service. Suitable for chatting and spending time with friends and family Wheelchair accessibility: Level 1 floor is comfortable",2 weeks ago,2024-04-30 14:15:14.018461,,,,0,398,138,True,,
ChIJoxqo_i37aS4RVrg-Yq0rt4M,Intro Jazz Bistro BSD,5c9a96e12de37f5c16a386f4ef461609,5,,2 weeks ago,2024-04-30 14:15:14.028518,,,,0,4,17,True,,
ChIJoxqo_i37aS4RVrg-Yq0rt4M,Intro Jazz Bistro BSD,80e98a4dd409cb0cfe87ef086bc9c890,5,Senang ada live music nya trus enak ada smooking area di indoor,2 weeks ago,2024-04-30 14:15:14.028518,,,,0,18,16,False,Its nice to have live music and its nice to have an indoor smoking area,
ChIJoxqo_i37aS4RVrg-Yq0rt4M,Intro Jazz Bistro BSD,f2f504922fcc86ad5050a93b80a8b269,5,"Sudah 5 kali kesini, karena tidak terlalu jauh dari rumah, suasananya enak, parkirnya luas, menunya komplit, ramah untuk bawa anak kecil, disediakan baby chair.. Buntut bakar sangat memuaskan Steaknya enak, cuma pernah sekali agak zonk pesen 2 steak, medium well dan welldone, yang datang malah rare duaduanya masih mentah banget, mau komplain tapi lagi rame bgt, Tapi bbrp bulan ksini lagi, alhmdulillah sesuai kematangannya Salmonnya juga enak, dengan saus tartar Singkong gorengnya enak, kopinya enak, Jusnya juga komplit Disini ada fullmusic juga Parking: Parkirnya luas dan aman",2 weeks ago,2024-04-30 14:15:14.038096,,,,0,57,137,True,"Ive been here 5 times, because its not too far from home, the atmosphere is nice, the parking is spacious, the menu is complete, friendly for bringing small children, baby chairs are provided... Grilled oxtail is very satisfying The steak was delicious, only once I was a bit confused about ordering 2 steaks, medium well and well done, what came was rare and both were still very raw, I wanted to complain but it was very busy, But in a few months now, thank God its according to maturity The salmon was also delicious, with tartar sauce The fried cassava is delicious, the coffee is delicious, The juice is also complete There is full music here too Parking: The parking is spacious and safe",
ChIJoxqo_i37aS4RVrg-Yq0rt4M,Intro Jazz Bistro BSD,7b36654982cbdea4c8115a56ff1b692e,4,,3 weeks ago,2024-04-23 14:15:14.976992,,,,0,1,,False,,
ChIJoxqo_i37aS4RVrg-Yq0rt4M,Intro Jazz Bistro BSD,0a80f234925c33bb9257896d41a072a8,5,,3 weeks ago,2024-04-23 14:15:14.976992,,,,0,27,6,True,,
ChIJoxqo_i37aS4RVrg-Yq0rt4M,Intro Jazz Bistro BSD,7476e7e212eee2d39b2c406691fcba4c,5,Kumpul keluarga ngopi santuy mantuuulll...!!! Parking: Parkiran luas dan rapi Kid-friendliness: Tersedia kursi balita mantap,3 weeks ago,2024-04-23 14:15:14.987563,,,,0,70,72,False,Gathering with the family for coffee is very helpful...!!! Parking: Parking is spacious and neat Kid-friendliness: Solid toddler chairs are available,
ChIJoxqo_i37aS4RVrg-Yq0rt4M,Intro Jazz Bistro BSD,09d9ad69c63995803b4d4f39363acb30,5,Satisfying Parking: According to the place and visitor capacity.,3 weeks ago,2024-04-23 14:15:14.987563,,,,0,75,11,True,,
ChIJoxqo_i37aS4RVrg-Yq0rt4M,Intro Jazz Bistro BSD,15e860628baf598027c3cefc0e85284d,5,,4 weeks ago,2024-04-16 14:15:14.987563,,,,0,1,,False,,
ChIJoxqo_i37aS4RVrg-Yq0rt4M,Intro Jazz Bistro BSD,26849b35a2e1268a9e6d5dcf32a8e1e9,5,,a month ago,2024-04-14 14:15:14.998050,,,,0,138,70,True,,
ChIJoxqo_i37aS4RVrg-Yq0rt4M,Intro Jazz Bistro BSD,afd934c62c3ab5416cfa45b06ec77bd9,5,,a month ago,2024-04-14 14:15:14.998050,,,,0,61,55,True,,
ChIJoxqo_i37aS4RVrg-Yq0rt4M,Intro Jazz Bistro BSD,12cdd70fbf2c8179104d9de19ae5d111,4,Nice place & tasty food.... Recommended Food,a month ago,2024-04-14 14:15:15.008679,,,,0,129,71,True,,
ChIJoxqo_i37aS4RVrg-Yq0rt4M,Intro Jazz Bistro BSD,34530ed714a84c58292f2fe85bb69e3c,4,Pelayanan down saat crowded,a month ago,2024-04-14 14:15:15.012240,,,,0,1,,False,Service down when crowded,
ChIJoxqo_i37aS4RVrg-Yq0rt4M,Intro Jazz Bistro BSD,580a41579f256fb2017f9a32d099fb62,3,,a month ago,2024-04-14 14:15:15.019327,,,,0,4,,False,,
ChIJoxqo_i37aS4RVrg-Yq0rt4M,Intro Jazz Bistro BSD,a29903d9bdc13cbcbc3f74b9f883fe42,1,"Pelayanan nya sangat buruk, sudah 1 jam setengah menunggu makanan, pas ditanya untuk follow up tetapi karyawan nya membalas dengan nada yang tidak menyenangkan dan dengan mata melotot.",a month ago,2024-04-14 14:15:16.033938,,,,1,1,,False,"The service was very bad, I had been waiting for 1 hour and a half for food, when I asked to follow up, the employees responded in an unpleasant tone and with bulging eyes.",
ChIJoxqo_i37aS4RVrg-Yq0rt4M,Intro Jazz Bistro BSD,16f1af2256a0ee3659db1bd28bafd353,5,"Staff ramah sekali, securitynya sangat membantu dan ramah makan, minuman tempat semua cakep dah. Buat kumpul keluarga hangout dll . Balik lagi kalo bingung mau kumpul kemana Parking: Tempat parkir luas",a month ago,2024-04-14 14:15:16.033938,,,,0,5,,False,"The staff is very friendly, the security is very helpful and friendly, the food and drinks are all delicious. For family gatherings, hangouts, etc. Come back if youre confused about where to meet Parking: Ample parking space",
ChIJoxqo_i37aS4RVrg-Yq0rt4M,Intro Jazz Bistro BSD,68343648af1563cfc3bcf6554aa8a308,1,Reserved pukul 18.30. Tiba pukul 18.45 makanan sudah digelar dimeja dan dingin buangeeet. Gila bro. Lo service hantu ?,a month ago,2024-04-14 14:15:16.043581,,,,0,50,25,True,Reserved at 18.30. Arriving at 18.45 the food was already on the table and it was cold. Crazy bro. Do you provide ghost service?,
